Date,Time,Complaint Type,Location,Latitude,Longitude,Has_Complaint
2023-08-07,17:19:00,Pets Control,Sector D,30.031348088903552,31.46543360259334,1
2023-02-15,17:09:00,Traffic,Sector C,30.026985545572895,31.45991503984903,1
2023-02-11,17:50:00,Pets Control,Sector D,30.031122281746313,31.465097890118855,1
2023-10-06,01:40:00,No Complaints,Sector C,30.027093100811264,31.460061941030588,0
2023-10-22,20:47:00,No Complaints,Sector D,30.03121510047474,31.465386960743427,0
2023-03-17,16:02:00,No Complaints,Sector C,30.02737331562076,31.460179911853952,0
2023-07-17,22:09:00,No Complaints,Sector A,30.02067845213368,31.45016572978647,0
2023-09-25,14:35:00,No Complaints,Sector E,30.03447835110691,31.47043997316301,0
2023-09-08,07:22:00,No Complaints,Sector B,30.02353603160272,31.45508562918339,0
2023-05-25,12:35:00,Traffic,Sector A,30.02126958415937,31.44988967830399,1
2023-09-22,21:58:00,No Complaints,Sector C,30.026940173706265,31.460008131691133,0
2023-01-05,06:45:00,No Complaints,Sector D,30.030475917243898,31.464958834421175,0
2023-12-01,04:14:00,No Complaints,Sector D,30.030588673510717,31.464565696108025,0
2023-06-20,03:16:00,No Complaints,Sector E,30.03544660013224,31.46974009303033,0
2023-12-03,16:19:00,Traffic,Sector C,30.02678602973381,31.460234095292932,1
2023-09-07,19:55:00,No Complaints,Sector A,30.021260860253268,31.449424548547974,0
2023-01-16,14:59:00,No Complaints,Sector C,30.02699363145461,31.460329167507826,0
2023-07-26,06:47:00,No Complaints,Sector E,30.03449434731141,31.470584385342605,0
2023-02-21,01:03:00,Noise,Sector B,30.0234095223802,31.454955367742198,1
2023-11-22,08:37:00,Roads Issues,Sector C,30.026527776201153,31.460200354481426,1
2023-03-26,11:54:00,No Complaints,Sector D,30.031328698174306,31.46538327707105,0
2023-12-04,20:03:00,No Complaints,Sector E,30.034457723872116,31.46951789453607,0
2023-04-21,16:14:00,No Complaints,Sector A,30.02121336580569,31.44954997511206,0
2023-04-24,08:31:00,No Complaints,Sector C,30.026917348358555,31.459430689270118,0
2023-07-13,14:07:00,No Complaints,Sector A,30.021092268247333,31.45048648323369,0
2023-07-05,14:00:00,No Complaints,Sector A,30.020986546216744,31.449597549543853,0
2023-02-06,00:52:00,No Complaints,Sector D,30.030916102012597,31.465554677247077,0
2023-05-28,14:41:00,No Complaints,Sector A,30.021391316613467,31.449419763142828,0
2023-05-18,02:34:00,No Complaints,Sector E,30.035395213050304,31.46977934082356,0
2023-10-28,20:09:00,No Complaints,Sector A,30.020409373879556,31.45043326640354,0
2023-02-10,21:47:00,No Complaints,Sector D,30.03074123660367,31.465478335137366,0
2023-10-25,00:20:00,No Complaints,Sector B,30.02323140706907,31.454752572574794,0
2023-03-19,12:10:00,No Complaints,Sector D,30.030964994321263,31.465297846658704,0
2023-09-12,23:43:00,No Complaints,Sector D,30.030499490712618,31.46483716143135,0
2023-10-12,21:25:00,No Complaints,Sector D,30.030388590532397,31.465207900057127,0
2023-01-26,23:46:00,Noise,Sector B,30.02255199391127,31.454714752651018,1
2023-10-29,07:58:00,No Complaints,Sector D,30.031419701469748,31.465165585319586,0
2023-04-30,06:22:00,No Complaints,Sector B,30.02324201564007,31.45492194265879,0
2023-11-04,14:22:00,No Complaints,Sector E,30.03531234379141,31.46953051995616,0
2023-11-09,15:52:00,No Complaints,Sector B,30.023282391339922,31.455232119909684,0
2023-11-30,20:05:00,No Complaints,Sector D,30.031493815225605,31.464873376619458,0
2023-03-18,19:13:00,No Complaints,Sector B,30.023502507956334,31.454708763492228,0
2023-09-15,19:07:00,No Complaints,Sector B,30.023090166832535,31.4546137965082,0
2023-08-01,10:27:00,No Complaints,Sector E,30.034513665878713,31.47003427096993,0
2023-08-12,18:38:00,No Complaints,Sector A,30.021383221664667,31.44939891612752,0
2023-11-20,10:58:00,No Complaints,Sector E,30.034442172807776,31.470173012561826,0
2023-07-03,11:43:00,Roads Issues,Sector A,30.021252041763034,31.450210140113445,1
2023-12-06,08:37:00,Cleaning,Sector E,30.034765587677576,31.470361913846588,1
2023-05-10,03:52:00,No Complaints,Sector D,30.031568230080193,31.4648590104714,0
2023-03-25,09:42:00,Roads Issues,Sector C,30.02723724647507,31.46021224848033,1
2023-12-11,18:26:00,No Complaints,Sector C,30.027468241818152,31.46059854931745,0
2023-11-20,05:38:00,No Complaints,Sector A,30.02135096956193,31.44982847715576,0
2023-04-22,13:26:00,No Complaints,Sector B,30.023220859574863,31.45561940280661,0
2023-12-04,22:49:00,No Complaints,Sector D,30.031255411695454,31.46537883794197,0
2023-08-09,22:22:00,Security,Sector D,30.031459559536174,31.464592250910023,1
2023-04-02,09:57:00,No Complaints,Sector A,30.021371823068755,31.449574951378967,0
2023-07-07,18:28:00,No Complaints,Sector E,30.03444832496435,31.47010441558879,0
2023-01-23,18:42:00,No Complaints,Sector B,30.023331648930736,31.455156548296173,0
2023-03-09,00:09:00,Security,Sector E,30.035007448706853,31.470236726366636,1
2023-10-31,08:29:00,Traffic,Sector C,30.02671312321914,31.45995296961872,1
2023-01-16,17:00:00,No Complaints,Sector C,30.026574999046275,31.460395414890233,0
2023-03-31,22:26:00,No Complaints,Sector B,30.02299131450123,31.454419963777887,0
2023-07-05,12:29:00,No Complaints,Sector A,30.021364625796345,31.450326758087666,0
2023-06-18,09:29:00,Pets Control,Sector E,30.03455188409218,31.46982656874212,1
2023-08-30,23:08:00,No Complaints,Sector D,30.030665227671555,31.46540068868535,0
2023-11-12,10:29:00,No Complaints,Sector A,30.020732594688365,31.449928046849923,0
2023-09-27,07:06:00,No Complaints,Sector B,30.02264087247235,31.454667868763387,0
2023-12-14,21:28:00,No Complaints,Sector B,30.02284686656451,31.454873551027276,0
2023-05-02,10:12:00,No Complaints,Sector B,30.022394767416984,31.455144607989983,0
2023-12-05,23:44:00,Noise,Sector B,30.023317358459515,31.454617095609212,1
2023-12-02,10:24:00,No Complaints,Sector A,30.02111866971152,31.44992558092505,0
2023-10-31,04:46:00,No Complaints,Sector E,30.03475704416138,31.47040514032137,0
2023-05-31,18:56:00,No Complaints,Sector C,30.02649653918302,31.459636396833954,0
2023-02-15,16:48:00,No Complaints,Sector B,30.023386307618967,31.454827576494765,0
2023-07-09,00:41:00,No Complaints,Sector D,30.03052573589794,31.465227333461982,0
2023-01-15,08:09:00,Pets Control,Sector E,30.035337983067304,31.469653659454323,1
2023-11-25,09:58:00,No Complaints,Sector B,30.02244179593875,31.45555147971279,0
2023-07-17,13:36:00,No Complaints,Sector E,30.03540712757805,31.470186401023724,0
2023-01-20,09:52:00,No Complaints,Sector C,30.027269506335102,31.460555358791474,0
2023-10-07,21:07:00,No Complaints,Sector B,30.023243758983,31.454639357267148,0
2023-12-30,18:51:00,Pets Control,Sector A,30.021082210712873,31.450418018932613,1
2023-10-29,10:15:00,No Complaints,Sector D,30.031218383872154,31.464948406878385,0
2023-04-02,22:02:00,No Complaints,Sector D,30.030812043722424,31.464553533304496,0
2023-10-19,16:01:00,No Complaints,Sector B,30.022608912227096,31.455624760510958,0
2023-01-27,17:44:00,No Complaints,Sector E,30.03443786962774,31.46972510958978,0
2023-07-06,19:32:00,Roads Issues,Sector D,30.03079225421545,31.465220776876375,1
2023-05-07,08:54:00,Traffic,Sector A,30.021174872413244,31.449957894030902,1
2023-06-29,11:01:00,Roads Issues,Sector C,30.027319436069636,31.459814232236237,1
2023-08-22,17:43:00,Security,Sector E,30.035341773144758,31.47032665731302,1
2023-07-18,17:58:00,Roads Issues,Sector D,30.03143784884428,31.4650911147058,1
2023-09-13,14:02:00,No Complaints,Sector D,30.030863270892343,31.465366382499937,0
2023-04-20,00:27:00,No Complaints,Sector B,30.023266169088956,31.454951302512654,0
2023-09-14,19:47:00,No Complaints,Sector C,30.02664625802608,31.46049285335437,0
2023-10-15,14:46:00,Roads Issues,Sector C,30.026784279443444,31.459501010232678,1
2023-08-20,01:03:00,No Complaints,Sector C,30.026463106231734,31.460512397888877,0
2023-07-21,09:51:00,No Complaints,Sector B,30.02280248334564,31.454445071390506,0
2023-10-06,16:29:00,No Complaints,Sector D,30.031279189515974,31.464484678757724,0
2023-05-17,23:41:00,No Complaints,Sector E,30.034637860612186,31.470296066590308,0
2023-07-28,23:07:00,No Complaints,Sector E,30.0345778270845,31.470080774585476,0
2023-10-10,17:08:00,Noise,Sector D,30.03081166942472,31.46473983832501,1
2023-11-19,06:56:00,No Complaints,Sector A,30.020441647374597,31.450305065759853,0
2023-06-24,01:31:00,No Complaints,Sector D,30.031029478993023,31.46525820492178,0
2023-12-05,17:05:00,No Complaints,Sector A,30.020504743082977,31.44956831394337,0
2023-08-19,07:50:00,No Complaints,Sector A,30.02149167143707,31.449784458326793,0
2023-06-09,08:54:00,Traffic,Sector C,30.026640052598882,31.45960723740165,1
2023-01-07,08:08:00,No Complaints,Sector A,30.020881963782795,31.45052226333185,0
2023-12-09,15:54:00,No Complaints,Sector A,30.02097409766784,31.45055073588298,0
2023-09-11,16:40:00,No Complaints,Sector C,30.026869662811315,31.459624461689472,0
2023-12-20,00:32:00,No Complaints,Sector B,30.02347156246584,31.455566870198837,0
2023-09-09,07:47:00,Cleaning,Sector E,30.03510427879425,31.4703400570708,1
2023-12-28,11:33:00,Roads Issues,Sector C,30.026553514470272,31.45958603108033,1
2023-02-20,13:53:00,No Complaints,Sector A,30.02089276959508,31.44968279274426,0
2023-08-16,07:53:00,No Complaints,Sector E,30.03540473649311,31.470257507250203,0
2023-02-11,23:14:00,No Complaints,Sector E,30.034949887898787,31.469724273364136,0
2023-09-14,23:02:00,No Complaints,Sector D,30.030787311823705,31.464419381382857,0
2023-11-12,02:18:00,No Complaints,Sector D,30.031089868437743,31.46540700485342,0
2023-10-17,15:31:00,Pets Control,Sector D,30.031498833858013,31.464724442463492,1
2023-11-27,18:16:00,No Complaints,Sector C,30.026733035801,31.45942830250428,0
2023-12-07,17:46:00,Pets Control,Sector D,30.030648682750346,31.465102470816017,1
2023-03-14,21:25:00,No Complaints,Sector E,30.035419594547,31.46951023402458,0
2023-07-18,17:08:00,No Complaints,Sector A,30.021563847060143,31.450544274598048,0
2023-10-06,20:24:00,No Complaints,Sector D,30.031264992190998,31.465141732044962,0
2023-06-09,13:00:00,No Complaints,Sector E,30.034423502128632,31.47043716312137,0
2023-01-28,21:33:00,No Complaints,Sector A,30.020545060821984,31.450368148706605,0
2023-07-01,15:37:00,No Complaints,Sector B,30.02317783616319,31.455100125367906,0
2023-10-11,19:11:00,No Complaints,Sector B,30.022649871133012,31.454450525043576,0
2023-03-22,12:56:00,No Complaints,Sector D,30.03054464849651,31.46556921768762,0
2023-11-22,11:20:00,No Complaints,Sector A,30.021015438031764,31.449514919111056,0
2023-07-05,08:32:00,Cleaning,Sector B,30.022652319814895,31.454510959219046,1
2023-12-18,23:45:00,No Complaints,Sector D,30.030827721599582,31.464927543458202,0
2023-11-07,09:58:00,No Complaints,Sector D,30.031210496375373,31.465268106165396,0
2023-10-06,00:10:00,No Complaints,Sector B,30.022857489974847,31.45439505173607,0
2023-11-12,14:52:00,No Complaints,Sector C,30.027290355049846,31.46000329703573,0
2023-12-18,12:26:00,No Complaints,Sector A,30.02044621095526,31.449976065048425,0
2023-08-04,13:28:00,No Complaints,Sector C,30.027493934279185,31.45941291519915,0
2023-05-23,07:28:00,No Complaints,Sector B,30.022930331014912,31.45520527273025,0
2023-12-04,12:42:00,No Complaints,Sector C,30.02724540265105,31.46019680863523,0
2023-12-25,23:05:00,Noise,Sector D,30.031195073505646,31.465062579106085,1
2023-03-06,22:03:00,No Complaints,Sector C,30.026975292156767,31.460041699578277,0
2023-01-18,21:06:00,Noise,Sector B,30.023477349025846,31.455020198981256,1
2023-03-15,19:44:00,No Complaints,Sector A,30.02143696607198,31.449546445064012,0
2023-09-05,10:57:00,No Complaints,Sector E,30.034543101032682,31.47008503338431,0
2023-02-02,08:36:00,No Complaints,Sector A,30.020724850266177,31.450432358693725,0
2023-02-27,02:29:00,No Complaints,Sector B,30.02353352383822,31.45553374052745,0
2023-02-12,08:23:00,Cleaning,Sector A,30.020734216816944,31.450461839741152,1
2023-07-19,09:06:00,Cleaning,Sector B,30.023347948533665,31.454910694937073,1
2023-05-31,00:15:00,No Complaints,Sector E,30.034590048279323,31.469561722145766,0
2023-05-17,01:14:00,No Complaints,Sector B,30.022386233508016,31.45496554940377,0
2023-09-26,11:01:00,No Complaints,Sector D,30.03098665624239,31.46530057064498,0
2023-11-09,07:55:00,Security,Sector E,30.03528316440663,31.47049957234453,1
2023-04-28,11:03:00,Traffic,Sector C,30.027444240440367,31.45987455519335,1
2023-06-14,20:17:00,Security,Sector E,30.034697444151103,31.47006838076743,1
2023-12-05,09:10:00,No Complaints,Sector A,30.02068756371559,31.449945315649227,0
2023-02-17,19:02:00,Security,Sector D,30.03124108244589,31.464581167859848,1
2023-06-11,20:53:00,No Complaints,Sector D,30.03151589137281,31.46522222187936,0
2023-09-28,21:11:00,No Complaints,Sector C,30.0267726248074,31.45972865538967,0
2023-11-14,07:02:00,No Complaints,Sector D,30.031432157586234,31.464995995455585,0
2023-12-06,06:01:00,No Complaints,Sector E,30.03528163293359,31.46947034479284,0
2023-09-25,18:19:00,No Complaints,Sector C,30.02750315786221,31.4604387105295,0
2023-06-07,10:44:00,No Complaints,Sector D,30.030892392426274,31.464522801378724,0
2023-09-03,22:41:00,No Complaints,Sector E,30.034626852072517,31.470185529637355,0
2023-02-11,17:34:00,No Complaints,Sector D,30.03056683121761,31.465535409646503,0
2023-05-06,10:34:00,No Complaints,Sector E,30.035055699919678,31.469972201781882,0
2023-02-11,06:45:00,Cleaning,Sector A,30.02097967337787,31.450243020129736,1
2023-05-06,07:59:00,No Complaints,Sector B,30.02295728753586,31.45440132252192,0
2023-09-20,02:03:00,No Complaints,Sector B,30.02324095143651,31.455137353059452,0
2023-03-17,21:33:00,No Complaints,Sector E,30.035107110521885,31.469851764072757,0
2023-09-06,12:27:00,No Complaints,Sector D,30.03089416206409,31.46533622532442,0
2023-09-08,08:32:00,Cleaning,Sector B,30.023092147174285,31.454600490789204,1
2023-12-30,17:40:00,No Complaints,Sector A,30.021557034321738,31.449915386702806,0
2023-06-23,08:24:00,Traffic,Sector C,30.027229993368266,31.459611156974272,1
2023-03-16,16:09:00,No Complaints,Sector D,30.030483913998204,31.46503992965871,0
2023-09-12,01:52:00,No Complaints,Sector E,30.034631168578297,31.470322143206104,0
2023-04-04,16:52:00,No Complaints,Sector E,30.034764115446514,31.470086729166052,0
2023-05-20,01:06:00,No Complaints,Sector D,30.031575679301884,31.465120914192713,0
2023-09-04,15:26:00,No Complaints,Sector A,30.020907949110903,31.450573604489847,0
2023-07-23,21:32:00,Noise,Sector C,30.026975051593205,31.45960984726241,1
2023-03-03,20:23:00,No Complaints,Sector B,30.02304196485055,31.454986428801224,0
2023-06-07,23:41:00,No Complaints,Sector B,30.02325512478789,31.454450445220857,0
2023-06-03,18:02:00,No Complaints,Sector A,30.020878758036368,31.45042284264756,0
2023-09-13,08:40:00,No Complaints,Sector D,30.031555168179715,31.465391726218886,0
2023-02-06,20:07:00,No Complaints,Sector D,30.03056707497196,31.464981878505924,0
2023-10-03,21:03:00,No Complaints,Sector D,30.030523288071453,31.464698767184384,0
2023-08-15,17:49:00,No Complaints,Sector B,30.023213143634354,31.45552582642848,0
2023-01-05,20:40:00,No Complaints,Sector D,30.03098413397713,31.464647827162818,0
2023-08-28,23:19:00,No Complaints,Sector C,30.026795977159818,31.459634118927305,0
2023-01-05,19:04:00,Security,Sector D,30.030852209386033,31.46463414137164,1
2023-08-17,06:50:00,No Complaints,Sector C,30.027522168996832,31.459840672735282,0
2023-02-21,15:07:00,No Complaints,Sector B,30.023275051973958,31.455611367824748,0
2023-07-18,19:54:00,No Complaints,Sector A,30.020375344872214,31.449624067496764,0
2023-10-04,20:41:00,No Complaints,Sector E,30.03544083320212,31.469781962590503,0
2023-05-20,08:00:00,Security,Sector D,30.030582584253633,31.46481878011295,1
2023-07-21,17:11:00,No Complaints,Sector A,30.021533152979895,31.449899727198108,0
2023-03-08,16:19:00,Roads Issues,Sector C,30.0265738527914,31.4596131918667,1
2023-03-02,11:18:00,No Complaints,Sector E,30.035553892843424,31.47059761125363,0
2023-02-06,16:52:00,No Complaints,Sector C,30.026929837136663,31.46003759900001,0
2023-05-21,23:26:00,No Complaints,Sector D,30.031309417007996,31.465378212644687,0
2023-04-11,03:04:00,Security,Sector E,30.03532205655435,31.470062550303908,1
2023-12-07,17:35:00,No Complaints,Sector E,30.03486403049595,31.46999662846629,0
2023-05-15,00:09:00,No Complaints,Sector E,30.034952905962346,31.46976118139282,0
2023-05-02,17:00:00,No Complaints,Sector A,30.020463032661727,31.44967765949761,0
2023-06-11,01:57:00,No Complaints,Sector E,30.035263666056416,31.46964820869836,0
2023-07-09,17:48:00,No Complaints,Sector D,30.031554213078234,31.464581824795665,0
2023-11-21,18:47:00,Traffic,Sector B,30.022615454242505,31.454977781761418,1
2023-01-01,17:24:00,No Complaints,Sector C,30.02701878859614,31.460359137828036,0
2023-03-09,19:22:00,No Complaints,Sector C,30.026733577277884,31.45961217651431,0
2023-10-30,07:54:00,Cleaning,Sector E,30.03540169754274,31.47024404872493,1
2023-01-22,07:25:00,Cleaning,Sector A,30.02090994252464,31.450113362554863,1
2023-04-10,17:06:00,No Complaints,Sector A,30.020727969143564,31.450582689697104,0
2023-02-28,19:34:00,No Complaints,Sector D,30.031407129027247,31.46490137598854,0
2023-04-02,02:24:00,No Complaints,Sector C,30.027381033326474,31.460158474700513,0
2023-09-14,10:49:00,No Complaints,Sector D,30.03087221847036,31.46500696330622,0
2023-10-21,18:08:00,Pets Control,Sector D,30.031164453155718,31.465087981179998,1
2023-08-29,21:16:00,No Complaints,Sector E,30.034920679199928,31.470604886623768,0
2023-12-11,14:07:00,No Complaints,Sector D,30.030821381583703,31.464849728134546,0
2023-02-01,17:46:00,No Complaints,Sector E,30.034506606203767,31.469432505555698,0
2023-07-09,07:30:00,No Complaints,Sector D,30.030380664807783,31.46544345492053,0
2023-06-03,00:17:00,No Complaints,Sector C,30.027550792764856,31.45984256758255,0
2023-09-23,18:27:00,No Complaints,Sector D,30.031192642185104,31.465069707430338,0
2023-02-01,17:49:00,Cleaning,Sector A,30.02143380157871,31.450355218325406,1
2023-12-20,06:43:00,Cleaning,Sector A,30.02102146128023,31.450349497407274,1
2023-11-04,22:35:00,No Complaints,Sector D,30.031417030373426,31.465497884929505,0
2023-09-10,18:04:00,No Complaints,Sector D,30.03129160245621,31.465350843967038,0
2023-02-01,08:39:00,No Complaints,Sector A,30.021062034708837,31.450126991999646,0
2023-07-17,14:22:00,No Complaints,Sector B,30.023146150193373,31.45492060717506,0
2023-08-08,18:13:00,No Complaints,Sector A,30.02129038497557,31.45059035694086,0
2023-07-21,04:59:00,No Complaints,Sector E,30.03447781448925,31.469631680983596,0
2023-03-25,13:36:00,Pets Control,Sector D,30.030543517701567,31.465302830794617,1
2023-09-19,08:26:00,No Complaints,Sector E,30.034796582453538,31.469832180231013,0
2023-12-15,11:31:00,No Complaints,Sector D,30.030710671419804,31.46528941397784,0
2023-07-14,08:19:00,No Complaints,Sector D,30.031446408215462,31.46514175031441,0
2023-07-20,11:24:00,Roads Issues,Sector C,30.02715063660178,31.46004038097919,1
2023-12-11,14:42:00,No Complaints,Sector E,30.03513710410239,31.469745879365348,0
2023-05-20,19:52:00,No Complaints,Sector C,30.027367840117844,31.459755589039084,0
2023-04-22,09:02:00,No Complaints,Sector A,30.021442087404104,31.45012280488788,0
2023-10-14,06:25:00,No Complaints,Sector A,30.02106695324278,31.44974813908741,0
2023-05-16,08:09:00,No Complaints,Sector E,30.035278554980888,31.469949715470307,0
2023-03-28,07:24:00,No Complaints,Sector B,30.022596371809225,31.45535923366527,0
2023-08-13,14:56:00,No Complaints,Sector D,30.030622846355115,31.465581178255448,0
2023-03-15,17:07:00,No Complaints,Sector B,30.02360564574007,31.455350236803913,0
2023-06-25,16:07:00,No Complaints,Sector E,30.03551583372228,31.470488310764953,0
2023-03-26,13:13:00,Roads Issues,Sector D,30.030760633243503,31.465034860869842,1
2023-04-22,07:39:00,No Complaints,Sector E,30.034599620060852,31.470571774262712,0
2023-01-21,13:14:00,No Complaints,Sector A,30.02150596341027,31.450091888581202,0
2023-03-06,00:09:00,No Complaints,Sector C,30.02704517947578,31.46015297429367,0
2023-07-31,15:37:00,No Complaints,Sector E,30.035102387083857,31.4702494787719,0
2023-04-22,22:32:00,No Complaints,Sector D,30.03055827286857,31.465546246481555,0
2023-12-04,14:50:00,No Complaints,Sector B,30.023318264143196,31.454778168610417,0
2023-10-25,19:52:00,No Complaints,Sector A,30.0210069650862,31.450391661508725,0
2023-04-12,09:45:00,No Complaints,Sector B,30.023454584128327,31.455344416880255,0
2023-03-19,18:21:00,No Complaints,Sector A,30.021177832773446,31.450592352781296,0
2023-03-18,03:54:00,No Complaints,Sector D,30.030975955048696,31.46548938241587,0
2023-08-24,08:40:00,No Complaints,Sector D,30.03091090866845,31.46463150393394,0
2023-09-09,14:39:00,No Complaints,Sector C,30.026853429890647,31.459483804914175,0
2023-10-31,17:05:00,No Complaints,Sector B,30.02276632001126,31.455094084412607,0
2023-03-20,18:12:00,No Complaints,Sector D,30.031340809571162,31.465317289673965,0
2023-05-28,03:10:00,No Complaints,Sector E,30.03464225088753,31.47029174357827,0
2023-05-01,05:32:00,No Complaints,Sector A,30.02045062415781,31.450491440600523,0
2023-01-01,19:13:00,Roads Issues,Sector A,30.021200423833626,31.450423946548838,1
2023-10-29,02:13:00,Security,Sector D,30.03088063790256,31.465483428826047,1
2023-06-10,02:51:00,No Complaints,Sector E,30.034767623793545,31.469824733223398,0
2023-01-07,13:50:00,No Complaints,Sector C,30.02681084049903,31.460105446584762,0
2023-10-10,01:08:00,No Complaints,Sector D,30.03118892813988,31.464624360333453,0
2023-11-19,16:37:00,No Complaints,Sector E,30.034495786569096,31.469377172395514,0
2023-04-15,16:39:00,Roads Issues,Sector A,30.02064513397463,31.45047817666297,1
2023-08-19,00:21:00,No Complaints,Sector B,30.023164215127306,31.45493927707202,0
2023-10-09,23:25:00,No Complaints,Sector C,30.02700117450063,31.45990906550401,0
2023-09-20,07:21:00,Traffic,Sector B,30.0231507916767,31.45475766546715,1
2023-01-10,19:42:00,No Complaints,Sector A,30.020950901937567,31.449521196252448,0
2023-01-09,23:27:00,Noise,Sector D,30.03080930667746,31.46526797754854,1
2023-05-26,14:34:00,No Complaints,Sector A,30.02081392468706,31.449401126362922,0
2023-01-09,06:28:00,No Complaints,Sector B,30.022920507321565,31.45555673568451,0
2023-04-01,16:23:00,No Complaints,Sector D,30.03142677408367,31.465532122248018,0
2023-08-18,20:12:00,No Complaints,Sector A,30.020869666199907,31.449558614370442,0
2023-07-02,13:36:00,No Complaints,Sector A,30.020954053138137,31.44943288338734,0
2023-01-20,01:10:00,No Complaints,Sector B,30.023479000350395,31.45542102570104,0
2023-09-02,21:33:00,No Complaints,Sector A,30.021542802560237,31.45055096231965,0
2023-07-18,11:29:00,No Complaints,Sector D,30.030664452662716,31.465549811193988,0
2023-04-03,12:49:00,Roads Issues,Sector C,30.02666763594441,31.46002048556237,1
2023-03-09,05:50:00,No Complaints,Sector A,30.020888756166677,31.450296150819568,0
2023-06-02,00:14:00,No Complaints,Sector C,30.02653349891616,31.459708963149897,0
2023-07-03,19:30:00,No Complaints,Sector C,30.027547422208798,31.460353717410776,0
2023-08-22,14:57:00,Roads Issues,Sector C,30.026965355861773,31.45963864761512,1
2023-04-11,21:28:00,No Complaints,Sector B,30.022544201928824,31.45475069274972,0
2023-03-19,08:44:00,No Complaints,Sector E,30.035094610230548,31.470214280997954,0
2023-06-30,18:31:00,Security,Sector E,30.035261125100867,31.470365776268814,1
2023-03-28,15:06:00,No Complaints,Sector B,30.022872204745926,31.45544880036563,0
2023-03-31,01:20:00,No Complaints,Sector D,30.031253516021213,31.464980554720746,0
2023-11-20,14:00:00,No Complaints,Sector E,30.035597173091688,31.469508823413044,0
2023-09-26,10:02:00,No Complaints,Sector C,30.027049549058496,31.460594000026187,0
2023-08-24,13:58:00,No Complaints,Sector A,30.021113017890112,31.44964506095743,0
2023-04-14,01:08:00,No Complaints,Sector C,30.026790777143294,31.46052003140942,0
2023-11-30,18:25:00,No Complaints,Sector A,30.021466530467986,31.449805158688015,0
2023-06-29,07:25:00,Pets Control,Sector D,30.03138327586779,31.46538147019218,1
2023-04-07,18:45:00,No Complaints,Sector D,30.030739613503904,31.465434630282058,0
2023-03-31,08:20:00,No Complaints,Sector D,30.03113302241525,31.46515504824549,0
2023-11-27,14:19:00,No Complaints,Sector C,30.026943926921906,31.46011822209182,0
2023-10-05,18:13:00,No Complaints,Sector B,30.022440110863755,31.4548354159639,0
2023-05-22,08:12:00,No Complaints,Sector E,30.03476334928804,31.47054381397645,0
2023-01-23,08:53:00,Traffic,Sector B,30.02270232925612,31.454542300432387,1
2023-04-29,20:45:00,No Complaints,Sector D,30.031063157237607,31.464785520046835,0
2023-07-04,07:23:00,No Complaints,Sector C,30.027029674932102,31.459380009930655,0
2023-12-16,19:52:00,Traffic,Sector C,30.026612924930234,31.460040964818365,1
2023-10-04,11:26:00,No Complaints,Sector E,30.03506513675291,31.469925849778107,0
2023-03-23,13:36:00,No Complaints,Sector A,30.021207780319312,31.45036398503959,0
2023-02-10,18:46:00,No Complaints,Sector D,30.031058566705944,31.4656011807028,0
2023-08-26,10:53:00,No Complaints,Sector D,30.030381260071774,31.46517976854957,0
2023-01-11,14:18:00,No Complaints,Sector A,30.021116878572535,31.44938638808523,0
2023-07-16,20:38:00,No Complaints,Sector B,30.02292392920922,31.454478382039024,0
2023-08-09,16:44:00,No Complaints,Sector A,30.020617937568712,31.449659029151196,0
2023-06-20,07:01:00,No Complaints,Sector C,30.027530641957412,31.460320857404273,0
2023-06-03,06:57:00,No Complaints,Sector E,30.034768944607276,31.469655023818593,0
2023-07-09,21:38:00,No Complaints,Sector D,30.031013428467904,31.465000703500973,0
2023-06-05,15:09:00,No Complaints,Sector C,30.0271679284823,31.45993915903256,0
2023-04-17,16:02:00,No Complaints,Sector D,30.030927660097635,31.4646690033692,0
2023-11-18,18:27:00,No Complaints,Sector E,30.034740042114997,31.470016718196696,0
2023-05-11,08:22:00,No Complaints,Sector A,30.02157197117132,31.45027518603264,0
2023-08-27,10:01:00,No Complaints,Sector B,30.022532101256797,31.45555072140999,0
2023-08-11,03:15:00,No Complaints,Sector D,30.031031193523177,31.465328288169072,0
2023-04-24,09:01:00,No Complaints,Sector A,30.021455673155813,31.44961498962716,0
2023-02-02,21:32:00,Noise,Sector C,30.027025375720942,31.46010728821232,1
2023-03-03,20:50:00,No Complaints,Sector D,30.031031436083907,31.465088330950962,0
2023-05-17,17:50:00,No Complaints,Sector D,30.03152476806779,31.464699921299868,0
2023-11-05,11:37:00,No Complaints,Sector C,30.027509076895956,31.45961157086713,0
2023-04-05,16:26:00,No Complaints,Sector D,30.03124068995881,31.465597813893027,0
2023-05-26,10:58:00,No Complaints,Sector B,30.022507356906058,31.454976813870516,0
2023-10-04,18:33:00,No Complaints,Sector D,30.030440161785044,31.465478279070727,0
2023-12-03,16:59:00,No Complaints,Sector C,30.02685495522071,31.460396044467736,0
2023-12-08,05:52:00,Security,Sector E,30.035399997013812,31.47010456942798,1
2023-09-01,23:53:00,No Complaints,Sector C,30.027327153762442,31.459453222971128,0
2023-11-06,12:40:00,No Complaints,Sector D,30.030586877095665,31.465002902767576,0
2023-07-01,00:47:00,No Complaints,Sector D,30.03106629083753,31.465001730595944,0
2023-11-20,00:58:00,No Complaints,Sector C,30.027283092654596,31.460291529354503,0
